"movieId","title","genres"
3153,"7th Voyage of Sinbad, The (1958)","Action|Adventure|Fantasy"
3155,"Anna and the King (1999)","Drama|Romance"
3156,"Bicentennial Man (1999)","Drama|Romance|Sci-Fi"
3157,"Stuart Little (1999)","Children|Comedy|Fantasy"
3159,"Fantasia 2000 (1999)","Animation|Children|Musical|IMAX"
3160,"Magnolia (1999)","Drama"
3163,"Topsy-Turvy (1999)","Comedy|Drama|Musical"
3168,"Easy Rider (1969)","Adventure|Drama"
3169,"Falcon and the Snowman, The (1985)","Drama|Thriller"
3173,"Any Given Sunday (1999)","Drama"
3174,"Man on the Moon (1999)","Comedy|Drama"
3175,"Galaxy Quest (1999)","Adventure|Comedy|Sci-Fi"
3176,"Talented Mr. Ripley, The (1999)","Drama|Mystery|Thriller"
3178,"Hurricane, The (1999)","Drama"
3179,"Angela's Ashes (1999)","Drama"
3185,"Snow Falling on Cedars (1999)","Drama"
3186,"Girl, Interrupted (1999)","Drama"
3189,"My Dog Skip (1999)","Children|Drama"
3196,"Stalag 17 (1953)","Drama|War"
3198,"Papillon (1973)","Crime|Drama"
3201,"Five Easy Pieces (1970)","Drama"
3203,"Dead Calm (1989)","Thriller"
3208,"Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993)","Action|Comedy"
3210,"Fast Times at Ridgemont High (1982)","Comedy|Drama|Romance"
3213,"Batman: Mask of the Phantasm (1993)","Animation|Children"
3219,"Pacific Heights (1990)","Mystery|Thriller"
3243,"Encino Man (1992)","Comedy"
3244,"Goodbye Girl, The (1977)","Comedy|Romance"
3246,"Malcolm X (1992)","Drama"
3247,"Sister Act (1992)","Comedy|Crime"
3248,"Sister Act 2: Back in the Habit (1993)","Comedy"
3249,"Hand That Rocks the Cradle, The (1992)","Drama|Thriller"
3250,"Alive (1993)","Drama"
3252,"Scent of a Woman (1992)","Drama"
3253,"Wayne's World (1992)","Comedy"
3254,"Wayne's World 2 (1993)","Comedy"
3255,"League of Their Own, A (1992)","Comedy|Drama"
3256,"Patriot Games (1992)","Action|Thriller"
3257,"Bodyguard, The (1992)","Drama|Romance|Thriller"
3258,"Death Becomes Her (1992)","Comedy|Fantasy"
3259,"Far and Away (1992)","Adventure|Drama|Romance"
3260,"Howards End (1992)","Drama"
3261,"Singles (1992)","Comedy|Drama|Romance"
3262,"Twin Peaks: Fire Walk with Me (1992)","Crime|Drama|Mystery|Thriller"
3263,"White Men Can't Jump (1992)","Comedy|Drama"
3264,"Buffy the Vampire Slayer (1992)","Action|Comedy|Horror"
3265,"Hard-Boiled (Lat sau san taam) (1992)","Action|Crime|Drama|Thriller"
3266,"Man Bites Dog (C'est arrivé près de chez vous) (1992)","Comedy|Crime|Drama|Thriller"
3267,"Mariachi, El (1992)","Action|Crime|Thriller|Western"
3268,"Stop! Or My Mom Will Shoot (1992)","Action|Comedy"
3269,"Forever Young (1992)","Drama|Romance|Sci-Fi"
3270,"Cutting Edge, The (1992)","Comedy|Drama|Romance"
3271,"Of Mice and Men (1992)","Drama"
3273,"Scream 3 (2000)","Comedy|Horror|Mystery|Thriller"
3274,"Single White Female (1992)","Drama|Thriller"
3275,"Boondock Saints, The (2000)","Action|Crime|Drama|Thriller"
3285,"Beach, The (2000)","Adventure|Drama"
3296,"To Sir with Love (1967)","Drama"
3298,"Boiler Room (2000)","Crime|Drama|Thriller"
3300,"Pitch Black (2000)","Horror|Sci-Fi|Thriller"
3301,"Whole Nine Yards, The (2000)","Comedy|Crime"
3307,"City Lights (1931)","Comedy|Drama|Romance"
3316,"Reindeer Games (2000)","Action|Thriller"
3317,"Wonder Boys (2000)","Comedy|Drama"
3328,"Ghost Dog: The Way of the Samurai (1999)","Crime|Drama"
3334,"Key Largo (1948)","Crime|Drama|Film-Noir|Thriller"
3354,"Mission to Mars (2000)","Sci-Fi"
3355,"Ninth Gate, The (1999)","Fantasy|Horror|Mystery|Thriller"
3358,"Defending Your Life (1991)","Comedy|Drama|Fantasy|Romance"
3359,"Breaking Away (1979)","Comedy|Drama"
3360,"Hoosiers (a.k.a. Best Shot) (1986)","Drama|Romance"
3361,"Bull Durham (1988)","Comedy|Drama|Romance"
3362,"Dog Day Afternoon (1975)","Crime|Drama"
3363,"American Graffiti (1973)","Comedy|Drama"
3365,"Searchers, The (1956)","Drama|Western"
3384,"Taking of Pelham One Two Three, The (1974)","Action|Crime"
3386,"JFK (1991)","Drama|Mystery|Thriller"
3388,"Harry and the Hendersons (1987)","Children|Comedy"
3396,"Muppet Movie, The (1979)","Adventure|Children|Comedy|Musical"
3397,"Great Muppet Caper, The (1981)","Children|Comedy"
3398,"Muppets Take Manhattan, The (1984)","Children|Comedy|Musical"
3404,"Titanic (1953)","Action|Drama"
3408,"Erin Brockovich (2000)","Drama"
3409,"Final Destination (2000)","Drama|Thriller"
3418,"Thelma & Louise (1991)","Adventure|Crime|Drama"
3421,"Animal House (1978)","Comedy"
3424,"Do the Right Thing (1989)","Drama"
3429,"Creature Comforts (1989)","Animation|Comedy"
3435,"Double Indemnity (1944)","Crime|Drama|Film-Noir"
3438,"Teenage Mutant Ninja Turtles (1990)","Action|Children|Comedy|Fantasy|Sci-Fi"
3439,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)","Action|Children|Fantasy"
3440,"Teenage Mutant Ninja Turtles III (1993)","Action|Adventure|Children|Comedy|Fantasy"
3441,"Red Dawn (1984)","Action|Drama|War"
3444,"Bloodsport (1988)","Action"
3448,"Good Morning, Vietnam (1987)","Comedy|Drama|War"
3450,"Grumpy Old Men (1993)","Comedy"
3451,"Guess Who's Coming to Dinner (1967)","Drama"
3452,"Romeo Must Die (2000)","Action|Crime|Romance|Thriller"
3461,"Lord of the Flies (1963)","Adventure|Drama|Thriller"
3462,"Modern Times (1936)","Comedy|Drama|Romance"
3467,"Hud (1963)","Drama|Western"
3468,"Hustler, The (1961)","Drama"
3469,"Inherit the Wind (1960)","Drama"
3471,"Close Encounters of the Third Kind (1977)","Adventure|Drama|Sci-Fi"
3476,"Jacob's Ladder (1990)","Horror|Mystery"
3477,"Empire Records (1995)","Comedy|Drama"
3478,"Bamba, La (1987)","Drama"
3479,"Ladyhawke (1985)","Adventure|Fantasy|Romance"
3481,"High Fidelity (2000)","Comedy|Drama|Romance"
3483,"Road to El Dorado, The (2000)","Animation|Children"
3484,"Skulls, The (2000)","Thriller"
3489,"Hook (1991)","Adventure|Comedy|Fantasy"
3494,"True Grit (1969)","Adventure|Drama|Western"
3498,"Midnight Express (1978)","Drama"
3499,"Misery (1990)","Drama|Horror|Thriller"
3503,"Solaris (Solyaris) (1972)","Drama|Mystery|Sci-Fi"
3504,"Network (1976)","Comedy|Drama"
3505,"No Way Out (1987)","Drama|Mystery|Thriller"
3507,"Odd Couple, The (1968)","Comedy"
3508,"Outlaw Josey Wales, The (1976)","Action|Adventure|Drama|Thriller|Western"
3510,"Frequency (2000)","Drama|Thriller"
3512,"Return to Me (2000)","Drama|Romance"
3513,"Rules of Engagement (2000)","Drama|Thriller"
3524,"Arthur (1981)","Comedy|Romance"
3525,"Bachelor Party (1984)","Comedy"
3526,"Parenthood (1989)","Comedy|Drama"
3527,"Predator (1987)","Action|Sci-Fi|Thriller"
3528,"Prince of Tides, The (1991)","Drama|Romance"
3534,"28 Days (2000)","Drama"
3535,"American Psycho (2000)","Crime|Horror|Mystery|Thriller"
3536,"Keeping the Faith (2000)","Comedy|Drama|Romance"
3543,"Diner (1982)","Comedy|Drama"
3545,"Cabaret (1972)","Drama|Musical"
3546,"What Ever Happened to Baby Jane? (1962)","Drama|Horror|Thriller"
3549,"Guys and Dolls (1955)","Comedy|Musical|Romance"
3551,"Marathon Man (1976)","Crime|Drama|Thriller"
3552,"Caddyshack (1980)","Comedy"
3555,"U-571 (2000)","Action|Thriller|War"
3556,"Virgin Suicides, The (1999)","Drama|Romance"
3564,"Flintstones in Viva Rock Vegas, The (2000)","Children|Comedy"
3565,"Where the Heart Is (2000)","Comedy|Drama"
3578,"Gladiator (2000)","Action|Adventure|Drama"
3591,"Mr. Mom (1983)","Comedy|Drama"
3593,"Battlefield Earth (2000)","Action|Sci-Fi"
3608,"Pee-wee's Big Adventure (1985)","Adventure|Comedy"
3614,"Honeymoon in Vegas (1992)","Comedy|Romance"
3615,"Dinosaur (2000)","Adventure|Animation|Children"
3617,"Road Trip (2000)","Comedy"
3618,"Small Time Crooks (2000)","Comedy|Crime"
3623,"Mission: Impossible II (2000)","Action|Adventure|Thriller"
3624,"Shanghai Noon (2000)","Action|Adventure|Comedy|Western"
3629,"Gold Rush, The (1925)","Adventure|Comedy|Romance"
3633,"On Her Majesty's Secret Service (1969)","Action|Adventure|Romance|Thriller"
3635,"Spy Who Loved Me, The (1977)","Action|Adventure|Thriller"
3638,"Moonraker (1979)","Action|Adventure|Sci-Fi|Thriller"
3639,"Man with the Golden Gun, The (1974)","Action|Adventure|Thriller"
3646,"Big Momma's House (2000)","Comedy"
3654,"Guns of Navarone, The (1961)","Action|Adventure|Drama|War"
3668,"Romeo and Juliet (1968)","Drama|Romance"
3671,"Blazing Saddles (1974)","Comedy|Western"
3675,"White Christmas (1954)","Comedy|Musical|Romance"
3676,"Eraserhead (1977)","Drama|Horror"
3681,"For a Few Dollars More (Per qualche dollaro in più) (1965)","Action|Drama|Thriller|Western"
3682,"Magnum Force (1973)","Action|Crime|Drama|Thriller"
3683,"Blood Simple (1984)","Crime|Drama|Film-Noir"
3684,"Fabulous Baker Boys, The (1989)","Drama|Romance"
3685,"Prizzi's Honor (1985)","Comedy|Drama|Romance"
3686,"Flatliners (1990)","Horror|Sci-Fi|Thriller"
3688,"Porky's (1982)","Comedy"
3697,"Predator 2 (1990)","Action|Sci-Fi|Thriller"
3698,"Running Man, The (1987)","Action|Sci-Fi"
3699,"Starman (1984)","Adventure|Drama|Romance|Sci-Fi"
3701,"Alien Nation (1988)","Crime|Drama|Sci-Fi|Thriller"
3702,"Mad Max (1979)","Action|Adventure|Sci-Fi"
3703,"Road Warrior, The (Mad Max 2) (1981)","Action|Adventure|Sci-Fi"
3704,"Mad Max Beyond Thunderdome (1985)","Action|Adventure|Sci-Fi"
3705,"Bird on a Wire (1990)","Action|Comedy|Romance"
3706,"Angel Heart (1987)","Film-Noir|Horror|Mystery|Thriller"
3707,"9 1/2 Weeks (Nine 1/2 Weeks) (1986)","Drama|Romance"
3712,"Soapdish (1991)","Comedy"
3717,"Gone in 60 Seconds (2000)","Action|Crime"
3723,"Hamlet (1990)","Drama"
3730,"Conversation, The (1974)","Drama|Mystery"
3733,"Paper Chase, The (1973)","Drama"
3735,"Serpico (1973)","Crime|Drama"
3740,"Big Trouble in Little China (1986)","Action|Adventure|Comedy|Fantasy"
3741,"Badlands (1973)","Crime|Drama|Thriller"
3742,"Battleship Potemkin (1925)","Drama|War"
3744,"Shaft (2000)","Action|Crime|Thriller"
3745,"Titan A.E. (2000)","Action|Adventure|Animation|Children|Sci-Fi"
3751,"Chicken Run (2000)","Animation|Children|Comedy"
3752,"Me, Myself & Irene (2000)","Adventure|Comedy"
3753,"Patriot, The (2000)","Action|Drama|War"
3754,"Adventures of Rocky and Bullwinkle, The (2000)","Adventure|Animation|Children|Comedy|Fantasy"
3755,"Perfect Storm, The (2000)","Drama|Thriller"
3760,"Kentucky Fried Movie, The (1977)","Comedy"
3763,"F/X (1986)","Action|Crime|Thriller"
3783,"Croupier (1998)","Crime|Drama"
3785,"Scary Movie (2000)","Comedy|Horror"
3786,"But I'm a Cheerleader (1999)","Comedy"
3788,"Blow-Up (Blowup) (1966)","Drama|Mystery"
3791,"Footloose (1984)","Drama"
3793,"X-Men (2000)","Action|Adventure|Sci-Fi"
3798,"What Lies Beneath (2000)","Drama|Horror|Mystery"
3801,"Anatomy of a Murder (1959)","Drama|Mystery"
3802,"Freejack (1992)","Action|Sci-Fi"
3809,"What About Bob? (1991)","Comedy"
3811,"Breaker Morant (1980)","Drama|War"
3812,"Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972)","Comedy"
3814,"Love and Death (1975)","Comedy"
3819,"Tampopo (1985)","Comedy"
3821,"Nutty Professor II: The Klumps (2000)","Comedy"
3825,"Coyote Ugly (2000)","Comedy|Drama|Romance"
3826,"Hollow Man (2000)","Horror|Sci-Fi|Thriller"
3827,"Space Cowboys (2000)","Action|Adventure|Comedy|Sci-Fi"
3831,"Saving Grace (2000)","Comedy"
3836,"Kelly's Heroes (1970)","Action|Comedy|War"
3841,"Air America (1990)","Action|Comedy"
3844,"Steel Magnolias (1989)","Drama"
3852,"Tao of Steve, The (2000)","Comedy"
3861,"Replacements, The (2000)","Comedy"
3863,"Cell, The (2000)","Drama|Horror|Thriller"
3868,"Naked Gun: From the Files of Police Squad!, The (1988)","Action|Comedy|Crime|Romance"
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)","Comedy"
3871,"Shane (1953)","Drama|Western"
3882,"Bring It On (2000)","Comedy"
3893,"Nurse Betty (2000)","Comedy|Crime|Drama|Romance|Thriller"
3896,"Way of the Gun, The (2000)","Crime|Thriller"
3897,"Almost Famous (2000)","Drama"
3910,"Dancer in the Dark (2000)","Drama|Musical"
3911,"Best in Show (2000)","Comedy"
3916,"Remember the Titans (2000)","Drama"
3917,"Hellraiser (1987)","Horror"
3927,"Fantastic Voyage (1966)","Adventure|Sci-Fi"
3932,"Invisible Man, The (1933)","Horror|Sci-Fi"
3948,"Meet the Parents (2000)","Comedy"
3949,"Requiem for a Dream (2000)","Drama"
3952,"Contender, The (2000)","Drama|Thriller"
3959,"Time Machine, The (1960)","Action|Adventure|Sci-Fi"
3967,"Billy Elliot (2000)","Drama"
3968,"Bedazzled (2000)","Comedy"
3969,"Pay It Forward (2000)","Drama"
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)","Action|Comedy"
3977,"Charlie's Angels (2000)","Action|Comedy"
3978,"Legend of Bagger Vance, The (2000)","Drama|Romance"
3979,"Little Nicky (2000)","Comedy"
3980,"Men of Honor (2000)","Drama"
3981,"Red Planet (2000)","Action|Sci-Fi|Thriller"
3983,"You Can Count on Me (2000)","Drama|Romance"
3984,"Diamonds Are Forever (1971)","Action|Adventure|Thriller"
3986,"6th Day, The (2000)","Action|Sci-Fi|Thriller"
3987,"Bounce (2000)","Drama|Romance"
3988,"How the Grinch Stole Christmas (a.k.a. The Grinch) (2000)","Children|Comedy|Fantasy"
3991,"102 Dalmatians (2000)","Children|Comedy"
3993,"Quills (2000)","Drama|Romance"
3994,"Unbreakable (2000)","Drama|Sci-Fi"
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)","Action|Drama|Romance"
3997,"Dungeons & Dragons (2000)","Adventure|Fantasy"
3998,"Proof of Life (2000)","Drama"
3999,"Vertical Limit (2000)","Action|Adventure"
4002,"Planes, Trains & Automobiles (1987)","Comedy"
4005,"Living Daylights, The (1987)","Action|Adventure|Thriller"
4006,"Transformers: The Movie (1986)","Adventure|Animation|Children|Sci-Fi"
4007,"Wall Street (1987)","Drama"
4008,"Born on the Fourth of July (1989)","Drama|War"
4010,"Brewster's Millions (1985)","Comedy"
4011,"Snatch (2000)","Comedy|Crime|Thriller"
4014,"Chocolat (2000)","Drama|Romance"
4015,"Dude, Where's My Car? (2000)","Comedy|Sci-Fi"
4016,"Emperor's New Groove, The (2000)","Adventure|Animation|Children|Comedy|Fantasy"
4017,"Pollock (2000)","Drama"
4018,"What Women Want (2000)","Comedy|Romance"
4019,"Finding Forrester (2000)","Drama"
4020,"Gift, The (2000)","Thriller"
4022,"Cast Away (2000)","Drama"
4023,"Family Man, The (2000)","Comedy|Drama|Romance"
4025,"Miss Congeniality (2000)","Comedy|Crime"
4027,"O Brother, Where Art Thou? (2000)","Adventure|Comedy|Crime"
4029,"State and Main (2000)","Comedy|Drama"
4033,"Thirteen Days (2000)","Drama|Thriller|War"
4034,"Traffic (2000)","Crime|Drama|Thriller"
4036,"Shadow of the Vampire (2000)","Drama|Horror"
4037,"House of Games (1987)","Crime|Film-Noir|Mystery|Thriller"
4039,"Annie (1982)","Children|Musical"
4040,"Don't Tell Mom the Babysitter's Dead (1991)","Comedy"
4041,"Officer and a Gentleman, An (1982)","Drama|Romance"
4047,"Gettysburg (1993)","Drama|War"
4052,"Antitrust (2001)","Crime|Drama|Thriller"
4054,"Save the Last Dance (2001)","Drama|Romance"
4056,"Pledge, The (2001)","Crime|Drama|Mystery|Thriller"
4062,"Mystic Pizza (1988)","Comedy|Drama|Romance"
4069,"Wedding Planner, The (2001)","Comedy|Romance"
4084,"Beverly Hills Cop II (1987)","Action|Comedy|Crime|Thriller"
4085,"Beverly Hills Cop (1984)","Action|Comedy|Crime|Drama"
4102,"Eddie Murphy Raw (1987)","Comedy|Documentary"
4103,"Empire of the Sun (1987)","Action|Adventure|Drama|War"
4105,"Evil Dead, The (1981)","Fantasy|Horror|Thriller"
4121,"Innerspace (1987)","Action|Adventure|Comedy|Sci-Fi"
4128,"Lost Boys, The (1987)","Comedy|Horror|Thriller"
4132,"Mannequin (1987)","Comedy|Romance"
4144,"In the Mood For Love (Fa yeung nin wa) (2000)","Drama|Romance"
4148,"Hannibal (2001)","Horror|Thriller"
4149,"Saving Silverman (Evil Woman) (2001)","Comedy|Romance"
4159,"3000 Miles to Graceland (2001)","Action|Thriller"
4161,"Mexican, The (2001)","Action|Comedy"
4167,"15 Minutes (2001)","Thriller"
4210,"Manhunter (1986)","Action|Crime|Drama|Horror|Thriller"
4214,"Revenge of the Nerds (1984)","Comedy"
4223,"Enemy at the Gates (2001)","Drama|War"
4225,"Dish, The (2001)","Comedy"
4226,"Memento (2000)","Mystery|Thriller"
4228,"Heartbreakers (2001)","Comedy|Crime|Romance"
4232,"Spy Kids (2001)","Action|Adventure|Children|Comedy"
4234,"Tailor of Panama, The (2001)","Drama|Thriller"
4235,"Amores Perros (Love's a Bitch) (2000)","Drama|Thriller"
4238,"Along Came a Spider (2001)","Action|Crime|Mystery|Thriller"
4239,"Blow (2001)","Crime|Drama"
4246,"Bridget Jones's Diary (2001)","Comedy|Drama|Romance"
4247,"Joe Dirt (2001)","Adventure|Comedy|Mystery|Romance"
4254,"Crocodile Dundee in Los Angeles (2001)","Comedy|Drama"
4255,"Freddy Got Fingered (2001)","Comedy"
4262,"Scarface (1983)","Action|Crime|Drama"
4270,"Mummy Returns, The (2001)","Action|Adventure|Comedy|Thriller"
4280,"World According to Garp, The (1982)","Comedy|Drama|Romance"
4291,"Nine to Five (a.k.a. 9 to 5) (1980)","Comedy|Crime"
4299,"Knight's Tale, A (2001)","Action|Comedy|Romance"
4306,"Shrek (2001)","Adventure|Animation|Children|Comedy|Fantasy|Romance"
4308,"Moulin Rouge (2001)","Drama|Musical|Romance"
4310,"Pearl Harbor (2001)","Action|Drama|Romance|War"
4321,"City Slickers (1991)","Comedy|Western"
4322,"Eight Men Out (1988)","Drama"
4326,"Mississippi Burning (1988)","Crime|Drama|Thriller"
4327,"Magnificent Seven, The (1960)","Adventure|Western"
4333,"Throw Momma from the Train (1987)","Comedy|Crime"
4340,"Animal, The (2001)","Comedy"
4343,"Evolution (2001)","Comedy|Sci-Fi"
4344,"Swordfish (2001)","Action|Crime|Drama"
4351,"Point Break (1991)","Action|Crime|Thriller"
4359,"Seven Year Itch, The (1955)","Comedy"
4361,"Tootsie (1982)","Comedy|Romance"
4366,"Atlantis: The Lost Empire (2001)","Adventure|Animation|Children|Fantasy"
4367,"Lara Croft: Tomb Raider (2001)","Action|Adventure"
4368,"Dr. Dolittle 2 (2001)","Comedy"
4369,"Fast and the Furious, The (2001)","Action|Crime|Thriller"
4370,"A.I. Artificial Intelligence (2001)","Adventure|Drama|Sci-Fi"
4378,"Sexy Beast (2000)","Comedy|Crime|Drama"
4386,"Cats & Dogs (2001)","Children|Comedy"
4387,"Kiss of the Dragon (2001)","Action"
4388,"Scary Movie 2 (2001)","Comedy"
4396,"Cannonball Run, The (1981)","Action|Comedy"
4406,"Man Who Shot Liberty Valance, The (1962)","Crime|Drama|Western"
4427,"Lion in Winter, The (1968)","Drama"
4446,"Final Fantasy: The Spirits Within (2001)","Adventure|Animation|Fantasy|Sci-Fi"
4447,"Legally Blonde (2001)","Comedy|Romance"
4448,"Score, The (2001)","Action|Drama"
4465,"Accused, The (1988)","Drama"
4467,"Adventures of Baron Munchausen, The (1988)","Adventure|Comedy|Fantasy"
4487,"Cocktail (1988)","Drama|Romance"
4489,"Coming to America (1988)","Comedy|Romance"
4499,"Dirty Rotten Scoundrels (1988)","Comedy"
4519,"Land Before Time, The (1988)","Adventure|Animation|Children|Fantasy"
4544,"Short Circuit 2 (1988)","Comedy|Sci-Fi"
4545,"Short Circuit (1986)","Comedy|Sci-Fi"
4553,"They Live (1988)","Action|Sci-Fi|Thriller"
4558,"Twins (1988)","Comedy"
4571,"Bill & Ted's Excellent Adventure (1989)","Adventure|Comedy|Sci-Fi"
4587,"Earth Girls Are Easy (1988)","Comedy|Musical|Sci-Fi"
4616,"Lean on Me (1989)","Drama"
4621,"Look Who's Talking (1989)","Comedy|Romance"
4623,"Major League (1989)","Comedy"
4638,"Jurassic Park III (2001)","Action|Adventure|Sci-Fi|Thriller"
4639,"America's Sweethearts (2001)","Comedy|Romance"
4641,"Ghost World (2001)","Comedy|Drama"
4642,"Hedwig and the Angry Inch (2000)","Comedy|Drama|Musical"
4643,"Planet of the Apes (2001)","Action|Adventure|Drama|Sci-Fi"
4673,"Tango & Cash (1989)","Action|Comedy|Crime|Thriller"
4677,"Turner & Hooch (1989)","Comedy|Crime"
4678,"UHF (1989)","Comedy"
4679,"Uncle Buck (1989)","Comedy"
4681,"War of the Roses, The (1989)","Comedy|Drama"
4700,"Princess Diaries, The (2001)","Children|Comedy|Romance"
4701,"Rush Hour 2 (2001)","Action|Comedy"
4703,"Chocolat (1988)","Drama"
4713,"Altered States (1980)","Drama|Sci-Fi"
4718,"American Pie 2 (2001)","Comedy"
4720,"Others, The (2001)","Drama|Horror|Mystery|Thriller"
4728,"Rat Race (2001)","Comedy"
4734,"Jay and Silent Bob Strike Back (2001)","Adventure|Comedy"
4744,"Jeepers Creepers (2001)","Horror"
4754,"Wicker Man, The (1973)","Drama|Horror|Mystery|Thriller"
4776,"Training Day (2001)","Crime|Drama|Thriller"
4799,"It's a Mad, Mad, Mad, Mad World (1963)","Comedy"
4814,"Don't Say a Word (2001)","Thriller"
4816,"Zoolander (2001)","Comedy"
4823,"Serendipity (2001)","Comedy|Romance"
4844,"Bandits (2001)","Comedy|Crime|Romance"
4848,"Mulholland Drive (2001)","Crime|Drama|Film-Noir|Mystery|Thriller"
4855,"Dirty Harry (1971)","Action|Crime|Thriller"
4857,"Fiddler on the Roof (1971)","Drama|Musical"
4865,"From Hell (2001)","Crime|Horror|Mystery|Thriller"
4866,"Last Castle, The (2001)","Action"
4867,"Riding in Cars with Boys (2001)","Comedy|Drama"
4873,"Waking Life (2001)","Animation|Drama|Fantasy"
4874,"K-PAX (2001)","Drama|Fantasy|Mystery|Sci-Fi"
4876,"Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001)","Horror|Thriller"
4878,"Donnie Darko (2001)","Drama|Mystery|Sci-Fi|Thriller"
4880,"Life as a House (2001)","Drama"
4881,"Man Who Wasn't There, The (2001)","Crime|Drama"
4886,"Monsters, Inc. (2001)","Adventure|Animation|Children|Comedy|Fantasy"
4887,"One, The (2001)","Action|Sci-Fi|Thriller"
4889,"Heist (2001)","Crime|Drama"
4890,"Shallow Hal (2001)","Comedy|Fantasy|Romance"
4896,"Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)","Adventure|Children|Fantasy"
4901,"Spy Game (2001)","Action|Crime|Drama|Thriller"
4903,"In the Bedroom (2001)","Drama"
4914,"Breathless (À bout de souffle) (1960)","Crime|Drama|Romance"
4941,"Flash Gordon (1980)","Action|Adventure|Sci-Fi"
4954,"Ocean's Eleven (a.k.a. Ocean's 11) (1960)","Comedy|Crime"
4958,"Behind Enemy Lines (2001)","Action|Drama|War"
4963,"Ocean's Eleven (2001)","Crime|Thriller"
4967,"No Man's Land (2001)","Drama|War"
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)","Comedy|Romance"
4974,"Not Another Teen Movie (2001)","Comedy"
4975,"Vanilla Sky (2001)","Mystery|Romance|Sci-Fi|Thriller"
4979,"Royal Tenenbaums, The (2001)","Comedy|Drama"
4980,"Bill & Ted's Bogus Journey (1991)","Adventure|Comedy|Fantasy|Sci-Fi"
4992,"Kate & Leopold (2001)","Comedy|Romance"
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)","Adventure|Fantasy"
4994,"Majestic, The (2001)","Comedy|Drama|Romance"
4995,"Beautiful Mind, A (2001)","Drama|Romance"
5008,"Witness for the Prosecution (1957)","Drama|Mystery|Thriller"
5009,"Ali (2001)","Drama"
5010,"Black Hawk Down (2001)","Action|Drama|War"
5013,"Gosford Park (2001)","Comedy|Drama|Mystery"
5014,"I Am Sam (2001)","Drama"
5015,"Monster's Ball (2001)","Drama|Romance"
5025,"Orange County (2002)","Comedy"
5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)","Action|Mystery|Thriller"
5040,"Conan the Destroyer (1984)","Action|Adventure|Fantasy"
5049,"48 Hrs. (1982)","Action|Comedy|Crime|Drama"
5055,"Dragon: The Bruce Lee Story (1993)","Action|Drama"
5060,"M*A*S*H (a.k.a. MASH) (1970)","Comedy|Drama|War"
5064,"The Count of Monte Cristo (2002)","Action|Adventure|Drama|Romance|Thriller"
5065,"Mothman Prophecies, The (2002)","Drama|Fantasy|Horror|Mystery|Thriller"
5066,"Walk to Remember, A (2002)","Drama|Romance"
5072,"Metropolis (2001)","Animation|Sci-Fi"
5093,"Collateral Damage (2002)","Action|Thriller"
5103,"Sandlot, The (1993)","Children|Comedy|Drama"
5108,"John Q (2002)","Crime|Drama|Thriller"
5110,"Super Troopers (2001)","Comedy|Crime|Mystery"
5128,"Queen of the Damned (2002)","Fantasy|Horror"
5135,"Monsoon Wedding (2001)","Comedy|Romance"
5147,"Wild Strawberries (Smultronstället) (1957)","Drama"
5151,"40 Days and 40 Nights (2002)","Comedy|Romance"
5152,"We Were Soldiers (2002)","Action|Drama|War"
5171,"Time Machine, The (2002)","Action|Adventure|Sci-Fi"
5218,"Ice Age (2002)","Adventure|Animation|Children|Comedy"
5219,"Resident Evil (2002)","Action|Horror|Sci-Fi|Thriller"
5222,"Kissing Jessica Stein (2001)","Comedy|Romance"
5225,"And Your Mother Too (Y tu mamá también) (2001)","Drama|Romance"
5254,"Blade II (2002)","Action|Horror|Thriller"
5265,"Death to Smoochy (2002)","Comedy|Crime|Drama"
5266,"Panic Room (2002)","Thriller"
5267,"Rookie, The (2002)","Drama"
5283,"National Lampoon's Van Wilder (2002)","Comedy"
5291,"Rashomon (Rashômon) (1950)","Crime|Drama|Mystery"
5292,"Slap Shot (1977)","Comedy"
5293,"Changing Lanes (2002)","Drama|Thriller"
5294,"Frailty (2001)","Crime|Drama|Thriller"
5299,"My Big Fat Greek Wedding (2002)","Comedy|Romance"
5303,"Joe Versus the Volcano (1990)","Comedy|Romance"
5308,"Three Men and a Baby (1987)","Comedy"
5313,"Scorpion King, The (2002)","Action|Adventure|Fantasy"
5349,"Spider-Man (2002)","Action|Adventure|Sci-Fi|Thriller"
5364,"Unfaithful (2002)","Drama|Thriller"
5377,"About a Boy (2002)","Comedy|Drama|Romance"
5378,"Star Wars: Episode II - Attack of the Clones (2002)","Action|Adventure|Sci-Fi|IMAX"
5380,"Importance of Being Earnest, The (2002)","Comedy|Drama|Romance"
5388,"Insomnia (2002)","Action|Crime|Drama|Mystery|Thriller"
5400,"Sum of All Fears, The (2002)","Drama|Thriller"
